Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age
1,False,Lightweight,3,2.0,0.0,0.0,,17.666666666666668,13.333333333333336,,,84.0,,0.6666666666666666,,,0.0,1.0,,,,193.0,95.0,0.47,0.0,3.333333333333333,1.3333333333333333,0.4,231.66666666666663,,,2.0,,,,8.333333333333334,206.0,,7.0,,,74.66666666666667,,9.333333333333334,9.333333333333334,,,,102.66666666666669,,0.3333333333333333,4.333333333333333,0.6666666666666666,0.09333333333333334,,112.66666666666669,8.0,727.6666666666665,0.0,0.0,,,0.0,0.0,0.0,1.0,,177.8,185.42,170.0,,0.0,0.0,10.428571428571429,5.571428571428571,,,98.0,32.714285714285715,0.2857142857142857,0.2857142857142857,85.0,24.0,0.2857142857142857,5.7142857142857135,4.571428571428571,,,101.14285714285714,34.142857142857146,0.3171428571428571,0.0,2.142857142857143,0.7142857142857143,0.15142857142857144,,,3.0,3.0,13.142857142857142,7.142857142857142,2.7142857142857144,2.142857142857143,101.28571428571428,36.285714285714285,1.1428571428571428,1.0,84.85714285714286,26.714285714285715,0.14285714285714285,7.142857142857142,,0.42857142857142855,,,39.42857142857143,0.38428571428571423,,1.7142857142857142,0.2857142857142857,,,49.85714285714285,19.0,807.8571428571429,0.0,0.0,0.0,4.0,,,0.0,4.0,0,167.64,167.64,155.0,,
0,False,Women's Bantamweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,66.0,,0.5,0.0,0.0,,0.0,88.0,16.0,0.0,,1.0,0.0,0.0,0.0,,1.0,0.0,,,0.0,0.0,0.0,,,0.0,39.0,6.0,,0.0,0.0,,0.0,103.0,25.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0,170.18,185.42,145.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,13.0,,,0.0,0.0,0.0,,19.0,0.42,,,0.0,0.0,101.0,41.0,,0.0,0.0,,0.0,0.0,,,0.0,,1.0,0.0,,0.0,,0.0,0.0,7.0,,0.4,0.0,0.0,0.0,,62.0,44.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0,175.26,,135.0,23.0,
1,False,,3,1.0,0.0,0.0,9.5,7.166666666666668,12.166666666666664,,37.16666666666666,,11.666666666666664,10.166666666666666,,,,6.833333333333332,5.833333333333332,,0.0,61.0,35.5,,0.16666666666666666,4.833333333333333,,,,87.66666666666669,,,13.166666666666664,11.666666666666664,15.833333333333336,13.333333333333336,,,4.666666666666667,3.5,33.666666666666664,14.5,0.3333333333333333,7.166666666666668,6.166666666666668,0.16666666666666666,0.0,,,0.6083333333333334,0.6666666666666666,1.0,0.16666666666666666,,73.83333333333333,,13.0,620.6666666666666,0.0,0.0,0.0,3.0,,0.0,0.0,3.0,0,182.88,190.5,,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,11.0,8.0,,8.0,,,1.0,0.0,0.0,16.0,9.0,0.56,0.0,,,0.0,17.0,,1.0,0.0,0.0,,0.0,,,4.0,,0.0,13.0,1.0,0.0,3.0,3.0,0.0,0.0,16.0,,0.25,0.0,1.0,,0.0,,4.0,,,,,0.0,0.0,1.0,0.0,0.0,,0,182.88,193.04,,29.0,
,True,Lightweight,,0.0,,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,22.0,,0.0,0.0,0.0,,0.0,66.0,18.0,0.5,,,0.0,0.0,,16.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,,22.0,,0.0,0.0,0.0,0.0,,,,0.42,0.0,0.0,0.0,0.0,,25.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0,,187.96,,,0.0,,,5.0,1.0,,,,0.0,0.0,107.0,26.0,0.0,,,0.0,,127.0,38.0,0.29,,0.0,,0.0,,38.0,0.0,1.0,51.0,30.0,0.0,0.0,,64.0,0.0,,85.0,25.0,,,9.0,,0.0,150.0,64.0,0.42,0.0,,0.0,,150.0,64.0,3.0,,0.0,,0.0,,0.0,,0.0,,0,190.5,195.58,155.0,24.0,25.0
,False,Welterweight,,1.0,0.0,,,9.714285714285714,6.142857142857142,4.714285714285714,,,,,99.71428571428572,38.142857142857146,0.0,1.2142857142857142,1.2142857142857142,3.2142857142857144,0.07142857142857142,113.64285714285714,49.07142857142857,0.4500000000000001,,,2.5,0.455,,72.85714285714286,5.0,4.0,11.5,,4.428571428571429,,71.71428571428571,,4.071428571428571,3.2142857142857144,62.214285714285715,,0.14285714285714285,6.5,5.571428571428571,0.14285714285714285,0.0,80.21428571428571,,0.4657142857142857,0.5714285714285714,,0.42857142857142855,0.14071428571428574,,46.64285714285714,36.0,724.8571428571429,1.0,0.0,,3.0,,,1.0,,,,,170.0,2.0,0.0,,,10.923076923076923,11.807692307692307,8.846153846153848,82.80769230769229,31.92307692307693,10.961538461538463,,78.23076923076924,27.30769230769231,0.19230769230769232,,,1.5,0.07692307692307693,,,0.453076923076923,0.6153846153846154,,,0.29653846153846153,127.76923076923076,67.96153846153847,,9.0,13.730769230769232,9.153846153846152,9.384615384615383,6.5769230769230775,,33.57692307692308,,3.8846153846153846,,,0.038461538461538464,8.346153846153848,,,0.07692307692307693,,44.03846153846154,0.35076923076923083,0.07692307692307693,3.6538461538461537,1.5,,,62.23076923076921,,,4.0,,,10.0,4.0,3.0,0.0,,,172.72,177.8,170.0,26.0,34.0
,True,Middleweight,3,0.0,,0.0,,,21.0,14.0,59.0,,15.0,11.0,74.0,,1.0,,,,,95.0,,0.57,,,1.0,0.14,,90.0,,,9.0,,8.0,,47.0,22.0,0.0,0.0,39.0,,,,6.0,1.0,0.0,55.0,,0.47,0.0,11.0,5.0,0.45,68.0,38.0,3.0,900.0,,,,1.0,,0.0,,1.0,0,180.34,182.88,185.0,0.0,4.0,,,4.666666666666667,3.6666666666666665,,,,9.444444444444443,,,15.222222222222221,0.0,3.4444444444444446,3.111111111111111,,0.1111111111111111,50.33333333333334,23.0,0.4344444444444445,,,,0.4833333333333333,74.0,,,,3.888888888888889,2.4444444444444446,,0.8888888888888888,,6.666666666666668,17.11111111111111,11.888888888888893,,14.222222222222221,0.0,4.0,,0.8888888888888888,,44.0,19.444444444444443,,,,0.5555555555555556,,,50.22222222222222,21.0,634.2222222222222,1.0,,,2.0,0.0,4.0,,6.0,,187.96,200.66,185.0,30.0,
1,False,Women's Featherweight,3,0.0,0.0,,,0.0,0.0,0.0,4.0,,0.0,0.0,22.0,0.0,,0.0,,0.0,0.0,66.0,18.0,0.5,0.0,0.0,0.0,0.0,88.0,16.0,0.0,0.0,,0.0,,0.0,2.0,1.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,39.0,,,,0.0,0.0,0.0,103.0,25.0,,900.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,,172.72,145.0,,,0.0,,,,3.5,,11.0,0.0,0.0,25.0,,0.0,,0.0,0.0,0.5,,14.5,0.385,0.0,0.0,0.0,0.0,45.0,,1.0,,7.0,,5.0,4.0,20.5,11.0,13.0,10.0,,13.5,,,,4.5,0.0,,25.0,,0.5,,2.0,0.25,91.0,,,,0.0,,0.0,,1.0,0.0,0.0,1.0,,182.88,182.88,,,
0,False,,3,0.0,,,0.0,0.0,,,,,0.0,0.0,22.0,,0.0,,,,,,,,0.0,,0.0,,88.0,16.0,,,,0.0,0.0,0.0,2.0,,0.0,,22.0,,0.0,0.0,0.0,0.0,0.0,39.0,6.0,,,,0.0,0.0,103.0,25.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0,177.8,,,0.0,4.0,0.0,6.7,,3.6,,,,6.7,4.5,53.0,26.7,0.6,8.0,,0.8,0.1,67.7,,0.511,,1.2,0.6,,,45.7,4.0,,6.8,,5.7,,68.3,,2.9,1.7,,,0.1,3.5,2.6,,,,35.3,0.438,,2.7,1.0,0.095,85.9,43.2,18.0,453.4,0.0,0.0,0.0,0.0,5.0,,,8.0,0,180.34,190.5,,31.0,
0,False,Lightweight,,0.0,2.0,,13.181818181818182,10.590909090909092,13.227272727272727,8.863636363636363,62.04545454545455,,11.954545454545455,,66.13636363636364,,,7.909090909090909,,,0.045454545454545456,87.22727272727273,,0.5259090909090909,,,3.0,0.315,126.54545454545456,,4.0,8.0,8.136363636363637,,,7.636363636363638,57.13636363636363,24.63636363636364,,,63.72727272727273,27.772727272727273,0.18181818181818185,,4.227272727272728,,0.18181818181818185,76.72727272727273,38.13636363636363,0.52,0.6363636363636364,,2.0,0.3668181818181818,,59.86363636363637,59.0,754.9090909090909,0.0,0.0,,,,,,14.0,,172.72,172.72,,0.0,4.0,,8.608695652173912,,6.6521739130434785,4.782608695652174,29.43478260869565,12.0,5.3478260869565215,3.782608695652174,,11.130434782608695,0.08695652173913042,4.695652173913044,3.695652173913044,1.3478260869565215,,41.43478260869565,,,1.2608695652173914,3.0,,,,31.04347826086957,4.0,,6.434782608695652,4.260869565217392,,,,13.217391304347824,8.0,,,,0.08695652173913042,2.8260869565217392,2.0434782608695654,0.8695652173913043,,43.95652173913044,20.26086956521739,0.4352173913043477,,1.5217391304347827,0.6086956521739131,0.24478260869565216,51.95652173913044,27.347826086956523,42.0,400.5652173913044,,,0.0,1.0,0.0,13.0,0.0,14.0,0,177.8,187.96,,34.0,29.0
,False,Lightweight,3,0.0,0.0,0.0,,0.0,0.0,,4.0,0.0,,,22.0,0.0,0.0,0.0,0.0,,0.0,66.0,18.0,,,0.0,0.0,0.0,88.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,6.0,,,0.0,0.0,,103.0,25.0,0.0,900.0,0.0,,0.0,0.0,,0.0,,0.0,0,,180.34,155.0,0.0,,,6.5,3.25,3.25,2.25,59.75,21.0,,1.75,,19.5,0.0,2.5,,,0.0,65.75,25.0,,0.75,3.0,1.75,,71.0,29.25,,,8.5,5.75,,1.0,,20.0,,,37.0,12.5,0.0,4.25,3.5,,0.0,49.75,,0.3425,0.0,0.0,0.0,,,24.5,,,,0.0,0.0,0.0,0.0,3.0,,3.0,,167.64,,155.0,27.0,32.0
,False,Women's Bantamweight,3,0.0,,0.0,18.0,,4.0,3.0,172.0,,18.0,,168.0,47.5,0.5,8.0,7.5,2.0,0.0,194.0,,,0.0,4.0,2.5,0.625,,88.5,,,9.0,5.5,3.5,3.5,117.5,33.5,1.5,1.5,109.5,31.0,,4.0,2.0,0.5,,122.5,38.5,0.31,0.0,3.0,0.5,0.125,160.5,,6.0,900.0,0.0,0.0,,,0.0,0.0,0.0,,,162.56,,135.0,0.0,,,8.5,7.0,,7.5,18.0,4.5,,26.0,,31.0,0.0,0.0,,1.5,0.0,,38.0,,0.0,0.5,0.5,0.5,,52.0,2.0,0.0,,15.5,24.0,20.0,16.0,5.0,0.0,0.0,16.0,,0.0,6.0,,0.0,0.0,40.0,25.0,0.6000000000000001,0.0,,0.0,0.0,,,3.0,,0.0,0.0,0.0,,,0.0,0.0,2.0,,167.64,,135.0,,24.0
0,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,66.0,18.0,0.5,0.0,0.0,0.0,,88.0,16.0,0.0,0.0,1.0,0.0,,0.0,2.0,,0.0,0.0,22.0,0.0,0.0,,,0.0,,39.0,,,0.0,0.0,0.0,0.0,,25.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,175.26,,0.0,1.0,0.0,12.833333333333336,7.833333333333332,6.333333333333332,,,,,2.833333333333333,78.5,29.33333333333333,0.16666666666666666,,,,0.0,100.33333333333331,44.33333333333334,,0.0,,1.0,,106.5,,1.0,3.0,14.833333333333336,6.5,3.333333333333333,1.6666666666666667,,,,,76.33333333333333,14.833333333333336,,,8.333333333333334,0.5,0.0,101.0,29.66666666666667,,,,,0.10666666666666667,,,,778.6666666666665,0.0,0.0,1.0,1.0,,,,3.0,,,185.42,155.0,,
,False,,3,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,22.0,,0.0,0.0,0.0,,0.0,,18.0,0.5,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,,0.0,,1.0,0.0,0.0,22.0,0.0,,,0.0,0.0,0.0,,6.0,,0.0,0.0,0.0,0.0,103.0,25.0,0.0,900.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,185.42,,170.0,,0.0,0.0,9.0,5.75,6.5,4.25,56.0,,10.125,,57.625,20.25,0.25,6.0,4.875,0.75,,72.625,30.875,,0.25,0.875,0.0,0.0,78.625,35.75,,3.0,7.125,,,,,,5.75,4.5,50.625,19.75,,4.5,3.875,1.875,,,,,1.125,3.875,1.75,0.3525,,41.25,,541.625,,0.0,1.0,1.0,2.0,,,5.0,0,,187.96,,,
1,False,,3,0.0,,,,,12.0,5.0,,28.0,,24.0,115.0,48.0,0.0,8.0,7.0,,,128.0,,,,11.0,6.0,0.54,,86.0,1.0,0.0,15.0,9.0,,,62.0,,13.0,11.0,67.0,37.0,0.0,3.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,109.0,70.0,3.0,,0.0,0.0,,1.0,0.0,0.0,,1.0,0,177.8,182.88,145.0,0.0,2.0,0.0,17.0,8.5,,4.5,,,5.0,3.5,,,0.0,21.5,21.0,1.0,0.5,85.5,,,1.0,,0.5,0.25,,70.5,2.0,,,10.0,4.0,,,23.5,1.5,,55.5,7.5,,8.5,8.5,,0.5,,,0.325,0.0,7.5,1.0,0.135,102.5,47.5,6.0,900.0,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,,,155.0,25.0,
1,False,Light Heavyweight,3,,,0.0,,7.952380952380952,10.952380952380953,7.857142857142858,36.142857142857146,13.142857142857142,,,46.57142857142857,18.904761904761905,0.14285714285714285,,,1.7142857142857142,,,29.714285714285715,0.4952380952380954,0.7619047619047619,,1.5238095238095235,0.47,,,3.0,11.0,7.3809523809523805,,,,,17.333333333333332,8.571428571428571,,38.714285714285715,17.904761904761905,,5.238095238095238,,1.619047619047619,0.3333333333333333,51.33333333333334,,0.5952380952380952,0.9047619047619048,2.5714285714285716,0.9523809523809524,,72.23809523809524,47.28571428571429,,,1.0,0.0,1.0,2.0,3.0,,0.0,10.0,0,185.42,195.58,205.0,,0.0,0.0,5.583333333333332,,,6.75,47.83333333333334,,,15.75,69.66666666666667,32.333333333333336,0.0,3.75,,1.6666666666666667,0.0,79.0,39.66666666666666,0.4958333333333334,0.08333333333333333,6.916666666666668,2.833333333333333,0.30250000000000005,,59.5,,,5.083333333333333,3.75,6.5,4.666666666666667,59.25,22.75,5.166666666666667,,,26.25,,2.1666666666666665,1.6666666666666667,0.6666666666666666,0.0,70.91666666666667,,,0.25,,1.25,0.2433333333333333,83.16666666666667,42.833333333333336,,,,,1.0,3.0,,,0.0,,0,,,205.0,38.0,38.0
0,True,Middleweight,,0.0,,0.0,7.0,,2.5,2.5,62.0,,18.5,,,48.0,0.5,1.5,1.5,,0.0,,55.5,,0.0,,2.5,0.5,93.0,65.5,2.0,,,3.5,,,,10.0,1.5,,39.5,5.5,,,2.5,1.0,0.0,48.5,11.5,0.22,,3.0,1.0,0.2,60.5,,5.0,,0.0,0.0,0.0,,2.0,0.0,0.0,2.0,,182.88,,185.0,0.0,1.0,,,5.4,,4.9,76.9,,4.0,2.4,,17.9,0.3,6.7,5.6,1.0,0.1,,28.9,,0.6,2.0,0.7,,101.5,39.9,2.0,3.0,7.2,,3.3,1.9,54.4,23.9,3.3,2.6,47.9,,0.0,,4.1,1.0,0.2,,28.4,0.5539999999999999,0.3,2.3,0.7,0.294,68.7,35.4,22.0,619.3,0.0,0.0,0.0,3.0,1.0,3.0,0.0,7.0,0,182.88,190.5,185.0,,34.0
,False,Featherweight,,3.0,0.0,,15.75,11.75,11.25,8.0,45.0,21.0,4.75,3.5,,18.25,0.0,3.0,2.5,,0.0,,,0.515,0.75,1.0,,0.415,,,1.0,3.0,,2.75,9.25,,,,15.25,9.25,,28.75,,7.75,5.75,,0.0,79.25,37.25,0.5175000000000001,0.25,,2.25,0.1975,111.0,,,545.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,185.42,187.96,,,,0.0,22.66666666666667,13.666666666666664,,6.0,153.0,,,2.0,,,0.0,2.6666666666666665,,0.6666666666666666,0.0,166.0,,,1.0,,0.3333333333333333,0.06666666666666668,186.66666666666663,71.0,,1.0,,,11.0,,88.0,26.66666666666667,6.666666666666668,2.333333333333333,,,0.6666666666666666,22.33333333333333,,0.0,,105.66666666666669,,0.3233333333333333,0.0,5.0,,0.02333333333333333,108.66666666666669,,,858.3333333333335,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0,170.18,177.8,145.0,29.0,
1,True,Women's Strawweight,,0.0,3.0,,24.285714285714285,18.285714285714285,,,97.57142857142857,43.5,,,112.0,50.07142857142857,,4.928571428571429,4.5,2.4285714285714284,0.07142857142857142,,72.85714285714286,,0.35714285714285715,4.0,2.357142857142857,0.5242857142857142,,,3.0,4.0,,,17.285714285714285,11.285714285714285,91.0,39.785714285714285,7.642857142857142,,,36.0,0.07142857142857142,,10.071428571428571,,,115.92857142857143,55.714285714285715,0.455,0.5714285714285714,2.8571428571428568,,0.27,,68.64285714285714,,663.8571428571429,1.0,,1.0,,,2.0,0.0,,0,154.94,157.48,115.0,0.0,3.0,0.0,,,7.625,,94.125,,12.375,9.0,,36.375,0.25,4.25,3.25,,0.125,114.125,47.625,,0.75,3.375,2.0,0.5575,,56.375,,2.0,,10.75,14.0,,100.75,,,3.625,86.75,,0.0,16.875,14.25,1.0,,119.5,47.625,,0.125,1.375,0.75,0.21375,151.125,,23.0,,3.0,0.0,,2.0,1.0,3.0,0.0,6.0,,165.1,165.1,,27.0,
0,True,Middleweight,3,,0.0,0.0,8.652173913043477,6.956521739130435,6.217391304347826,5.217391304347826,41.73913043478261,22.130434782608685,7.913043478260869,6.1739130434782625,,18.782608695652176,0.7826086956521741,9.304347826086957,,,0.043478260869565216,55.8695652173913,,0.6417391304347827,,0.17391304347826084,0.13043478260869565,,,41.91304347826087,16.0,6.0,,3.3043478260869565,,,51.91304347826087,17.26086956521739,11.434782608695652,,52.82608695652174,16.391304347826086,0.13043478260869565,9.956521739130435,,0.7826086956521741,0.043478260869565216,68.78260869565217,,0.3552173913043478,,3.3043478260869565,0.7826086956521741,0.2260869565217391,,,58.0,651.2608695652174,13.0,0.0,,,11.0,3.0,0.0,,0,187.96,195.58,185.0,,,0.0,,3.125,7.875,,50.5,22.125,5.125,4.25,,,,,4.0,0.375,0.0,63.5,,0.49375,0.0,0.375,0.125,0.125,72.875,,2.0,,8.25,,4.25,,68.0,19.75,,3.375,66.75,,,3.625,3.125,1.875,0.0,,25.25,0.35124999999999995,0.125,3.625,2.0,0.36875,97.875,39.625,,535.375,0.0,0.0,0.0,1.0,3.0,0.0,,4.0,0,,,,44.0,
,True,Featherweight,3,0.0,,,,8.833333333333334,14.833333333333336,10.5,68.5,36.5,,25.0,,,0.6666666666666666,14.666666666666664,,2.333333333333333,0.16666666666666666,119.5,72.0,,,,2.6666666666666665,0.4566666666666666,130.5,81.5,6.0,0.0,8.5,5.166666666666667,,,,25.33333333333333,1.5,1.5,70.0,23.5,0.16666666666666666,,2.333333333333333,0.5,0.16666666666666666,,31.0,0.375,0.0,3.5,1.0,,85.83333333333333,,15.0,,0.0,0.0,,3.0,3.0,,0.0,,,167.64,180.34,,0.0,,0.0,,7.0,,2.3076923076923075,117.15384615384615,,,4.846153846153847,108.76923076923076,40.615384615384606,,8.0,6.6923076923076925,0.9230769230769232,0.0,128.0769230769231,54.30769230769231,,,1.3846153846153846,0.9230769230769232,0.18307692307692308,137.61538461538458,,,,16.692307692307693,10.23076923076923,6.9230769230769225,5.0,140.30769230769232,,10.307692307692307,6.538461538461537,126.30769230769228,35.92307692307692,0.15384615384615385,,9.615384615384617,0.38461538461538464,0.0,,55.769230769230774,0.3938461538461538,,4.9230769230769225,,0.0776923076923077,,71.23076923076924,45.0,975.3076923076924,11.0,,0.0,6.0,4.0,0.0,0.0,10.0,0,,,145.0,30.0,
1,False,Welterweight,3,0.0,1.0,,29.0,,5.0,3.0,,94.0,0.0,0.0,,71.0,,11.0,,0.0,,275.0,,0.35,,0.0,,,,99.0,,0.0,12.0,7.0,,6.0,158.0,63.0,,,,,0.0,,,,,,69.0,0.4,0.0,0.0,0.0,,173.0,,3.0,900.0,0.0,,0.0,1.0,0.0,,,1.0,,185.42,,170.0,,1.0,,7.48,5.68,8.0,4.84,82.48,32.04,,4.52,73.04,21.4,0.52,18.48,14.32,,0.08,,,0.4564,,,0.52,0.3196,,54.84,7.0,10.0,,7.8,9.8,,,,,4.64,80.2,,,7.52,5.8,1.8,,98.6,,0.4039999999999999,0.4,4.72,1.76,0.3076,,,61.0,,1.0,0.0,1.0,,7.0,,1.0,15.0,0,175.26,,170.0,26.0,35.0
0,False,Women's Bantamweight,3,,0.0,0.0,,,11.875,,100.25,,,0.375,82.375,29.75,,,10.875,0.25,,,50.75,0.46375,0.0,1.5,0.375,,134.75,70.625,,,14.0,,14.375,10.0,92.625,,4.5,,91.0,29.25,0.25,,5.375,0.5,,111.5,45.25,0.42625,0.125,1.75,0.25,0.05125,134.25,64.25,21.0,702.375,,,,,1.0,0.0,,,0,165.1,,,0.0,,,15.25,,,7.5,,82.25,7.25,5.5,,,,,18.75,,0.75,219.0,95.25,0.4275,0.0,,0.5,,241.5,,2.0,,29.25,16.25,12.0,6.5,253.75,96.25,6.75,3.5,,71.25,0.25,,18.75,0.25,0.25,,106.25,0.4075,0.0,5.5,0.25,,283.25,115.5,,900.0,,,,1.0,,0.0,0.0,2.0,0,,,135.0,,31.0
1,True,Light Heavyweight,,0.0,,,8.0,8.0,,5.0,68.0,23.0,23.0,18.0,,38.0,0.0,,,,1.0,97.0,46.0,,1.0,,,0.0,,50.0,1.0,0.0,6.0,6.0,,2.0,35.0,14.0,21.0,14.0,51.0,22.0,0.0,,2.0,,0.0,59.0,30.0,0.5,,11.0,,,78.0,48.0,,900.0,,0.0,0.0,1.0,,0.0,,1.0,0,195.58,200.66,205.0,,,0.0,7.7272727272727275,5.181818181818182,,3.9090909090909087,60.54545454545455,18.0,,4.363636363636363,,19.727272727272727,0.3636363636363637,1.4545454545454546,,,0.2727272727272727,73.45454545454545,26.272727272727273,0.33545454545454545,0.18181818181818185,0.09090909090909093,0.09090909090909093,,83.36363636363636,34.45454545454545,2.0,5.0,7.0,5.181818181818182,5.8181818181818175,2.8181818181818183,47.36363636363637,16.363636363636363,,,54.72727272727273,,0.09090909090909093,5.454545454545454,4.181818181818182,1.7272727272727273,,67.18181818181819,29.90909090909091,,0.3636363636363637,,1.8181818181818181,0.2272727272727273,84.63636363636364,44.0,24.0,576.1818181818181,0.0,,,,4.0,0.0,0.0,,0,187.96,,205.0,27.0,42.0
0,False,Lightweight,,,0.0,,11.333333333333336,9.0,9.666666666666666,7.666666666666668,,40.66666666666666,,,101.33333333333331,38.333333333333336,0.3333333333333333,,7.333333333333332,,0.0,123.0,,,0.6666666666666666,1.6666666666666667,,,169.66666666666666,96.33333333333331,0.0,3.0,8.666666666666666,,13.666666666666664,,68.33333333333333,35.333333333333336,11.0,6.666666666666668,83.0,,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,,49.66666666666666,0.57,,2.6666666666666665,1.3333333333333333,0.3333333333333333,128.33333333333334,80.0,7.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0,180.34,177.8,155.0,1.0,,,,3.0,,1.0,13.0,6.0,1.0,,,5.0,0.0,0.0,,,0.0,,8.0,0.5,,2.0,,,,20.0,0.0,1.0,12.0,,4.0,3.0,16.0,7.0,,,44.0,22.0,0.0,12.0,11.0,,0.0,,44.0,0.64,2.0,8.0,4.0,0.5,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,175.26,,155.0,,24.0
