Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
,False,3,0.0,,0.0,11.666666666666664,9.0,,5.666666666666668,20.0,5.0,,,40.66666666666666,,,,,5.333333333333333,0.0,57.66666666666666,34.666666666666664,,0.3333333333333333,10.0,,0.5866666666666667,,104.0,3.0,0.0,,4.0,5.0,4.0,22.0,,0.6666666666666666,0.6666666666666666,,7.0,,1.3333333333333333,1.3333333333333333,,,27.66666666666667,12.333333333333336,,0.0,0.0,0.0,0.0,33.333333333333336,18.0,8.0,726.3333333333335,1.0,0.0,0.0,,0.0,1.0,0.0,3.0,182.88,193.04,170.0,,0.0,0.0,9.6,,6.6,,50.8,,7.2,4.6,52.2,,0.2,2.8,,1.4,,,32.8,0.488,1.0,1.8,1.0,0.4640000000000001,73.4,,4.0,,,7.8,14.6,9.8,74.0,35.2,0.2,0.2,68.4,29.8,,8.8,,0.2,,88.8,45.2,0.578,0.0,1.2,0.2,0.1,,62.8,12.0,612.4,1.0,,0.0,1.0,0.0,3.0,0.0,4.0,,182.88,170.0,29.0,25.0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,,,1,0,,0,0
Red,False,3,0.0,,0.0,20.0,14.0,3.0,2.0,,62.0,,1.0,106.0,31.0,0.0,23.0,20.0,0.0,,149.0,65.0,,1.0,2.0,0.0,0.0,,80.0,,0.0,,8.0,,,,42.0,0.0,,74.0,,0.0,33.0,27.0,1.0,,,,,,4.0,1.0,0.25,129.0,50.0,3.0,900.0,,0.0,,,0.0,,0.0,1.0,,182.88,170.0,1.0,,0.0,6.5,,3.6666666666666665,,,23.0,3.6666666666666665,3.0,,,0.16666666666666666,3.1666666666666665,,2.1666666666666665,0.0,,27.83333333333333,,0.5,3.8333333333333335,1.1666666666666667,0.3366666666666667,64.66666666666667,34.666666666666664,4.0,2.0,,,,2.0,85.83333333333333,,4.666666666666667,2.6666666666666665,,,,8.0,6.5,0.16666666666666666,0.3333333333333333,,,0.3433333333333333,,,0.16666666666666666,0.16666666666666666,100.83333333333331,39.833333333333336,,,,0.0,0.0,1.0,,2.0,0.0,4.0,182.88,182.88,170.0,,34.0,0,0,0,,,0,0,0,,1,0,,0,0,0,1,0,0,,,,0,
Red,False,3,,,0.0,22.0,,40.0,,114.0,57.0,2.0,1.0,98.0,39.0,0.0,,28.0,1.0,,156.0,88.0,,0.0,,,,,121.0,,0.0,33.0,21.0,22.0,13.0,83.0,23.0,1.0,1.0,,8.0,0.0,,,,0.0,106.0,37.0,0.34,2.0,3.0,0.0,,120.0,49.0,,900.0,0.0,,0.0,,0.0,0.0,0.0,1.0,185.42,195.58,,0.0,,0.0,9.222222222222221,4.5555555555555545,,0.7777777777777778,37.0,13.444444444444445,5.777777777777778,,,10.888888888888893,0.2222222222222222,3.111111111111111,2.2222222222222223,1.1111111111111112,0.0,43.88888888888889,17.666666666666668,,0.1111111111111111,,1.6666666666666667,,67.8888888888889,38.111111111111114,,,3.7777777777777777,2.4444444444444446,3.5555555555555562,1.8888888888888888,31.0,,3.888888888888889,2.7777777777777777,31.0,11.888888888888893,,3.6666666666666665,3.0,0.0,,,17.333333333333332,0.43333333333333335,,,,0.0,52.33333333333334,29.33333333333333,19.0,,,,1.0,4.0,,,0.0,6.0,185.42,198.12,,28.0,31.0,,0,0,0,0,0,0,1,0,,0,,0,0,,1,0,0,0,0,,,0
,False,3,,,0.0,4.571428571428571,3.071428571428572,6.642857142857142,4.5,36.142857142857146,12.071428571428573,,,39.714285714285715,12.428571428571427,0.07142857142857142,4.642857142857143,,,0.07142857142857142,48.92857142857143,19.357142857142858,,0.5714285714285714,,2.142857142857143,0.3335714285714286,,35.642857142857146,2.0,8.0,7.642857142857142,,,,52.07142857142857,,4.857142857142857,,,17.5,0.2857142857142857,8.285714285714286,6.928571428571429,0.42857142857142855,,67.21428571428571,30.357142857142854,0.5242857142857144,0.07142857142857142,,0.7857142857142857,,103.21428571428572,61.57142857142857,32.0,596.9285714285714,1.0,,,3.0,0.0,3.0,0.0,,,170.18,135.0,1.0,,,,3.0,1.25,1.25,,22.25,0.0,,51.25,10.75,0.25,,9.75,,,70.75,23.5,0.34,,0.75,0.0,0.0,72.25,24.75,2.0,,,,3.25,,,19.25,8.25,5.75,,17.5,,7.75,6.0,0.5,,92.5,,0.2975,0.25,3.0,1.25,0.3425,110.25,,9.0,,,0.0,0.0,1.0,,,0.0,2.0,170.18,,135.0,35.0,,,0,0,0,0,0,0,0,0,0,,,,,0,1,0,,0,0,,,
Red,False,3,1.0,0.0,0.0,,,55.0,36.0,101.0,,3.0,2.0,126.0,,0.0,9.0,9.0,,0.0,159.0,76.0,0.47,0.0,1.0,0.0,0.0,,116.0,,1.0,,,21.0,,71.0,33.0,,,,,0.0,0.0,0.0,1.0,0.0,98.0,52.0,0.53,,,1.0,0.2,126.0,,3.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,195.58,203.2,265.0,0.0,1.0,,2.0,2.0,4.5,,12.0,,,,24.5,10.5,0.0,0.0,,1.5,0.0,26.5,,,0.5,,,,,55.0,1.0,1.0,4.0,3.5,7.5,5.5,27.0,11.0,5.0,,32.0,13.5,0.5,,,,0.0,,,,,,,0.0,,53.0,,505.5,0.0,0.0,0.0,,,,0.0,1.0,187.96,187.96,243.0,36.0,23.0,0,0,,,1,0,,0,0,0,0,0,,,0,1,0,,0,0,1,0,0
,False,3,0.0,2.0,0.0,13.0,,,5.5,51.83333333333334,22.66666666666667,15.333333333333336,,,26.66666666666667,0.0,5.833333333333332,,5.166666666666667,0.0,73.83333333333333,41.0,0.6066666666666666,,5.333333333333333,3.5,,,56.0,2.0,,9.5,,,,31.66666666666667,,5.666666666666668,,30.0,,0.0,,2.0,0.5,0.3333333333333333,43.16666666666666,,0.35500000000000004,0.6666666666666666,3.6666666666666665,0.6666666666666666,,,46.16666666666666,,705.0,,0.0,,3.0,1.0,0.0,,4.0,,,125.0,0.0,1.0,0.0,13.2,,1.4,0.8,68.0,25.8,1.2,1.2,,,0.0,,,,0.0,,27.8,0.5599999999999999,,2.4,0.6,0.3,73.2,,1.0,,,6.4,2.4,,,,3.6,,,,0.0,8.0,7.0,0.2,,,44.4,0.414,,,,0.2,,,9.0,426.8,,,0.0,,1.0,1.0,0.0,2.0,167.64,,,24.0,30.0,1,,,0,0,0,,,0,,0,0,0,0,0,0,0,1,0,,1,0,
,False,,,0.0,0.0,9.3,6.0,3.8,,43.7,20.7,,,,,0.3,9.0,8.2,0.1,0.4,55.2,29.2,,0.2,,0.7,0.324,,38.8,3.0,5.0,8.0,4.6,7.1,5.5,47.2,17.6,,,,10.1,0.1,,,,,60.5,26.9,0.491,,3.1,0.8,0.242,85.8,48.6,21.0,,1.0,0.0,0.0,,2.0,,,5.0,,,185.0,0.0,,0.0,6.2,4.2,6.4,,,,13.1,9.5,,,0.2,8.0,7.0,2.1,0.1,,39.6,0.505,0.3,1.4,,0.325,106.5,63.0,,,5.3,,1.2,,41.5,10.4,4.1,3.1,36.8,8.5,0.1,,,0.9,0.0,,14.2,0.355,0.2,3.2,,,,,,,,,0.0,3.0,3.0,1.0,,,187.96,193.04,,32.0,31.0,,0,0,0,,0,0,,,0,0,,0,0,,,0,0,0,0,1,,0
Blue,True,3,1.0,0.0,0.0,4.75,2.25,1.0,0.75,50.0,16.5,9.5,7.75,48.75,17.75,0.25,7.0,5.0,1.75,,60.5,25.0,0.4325,,0.25,0.25,0.25,79.75,43.25,3.0,1.0,4.5,1.25,1.75,,,13.75,,1.0,,9.0,,,4.75,1.5,,49.0,,0.485,0.25,,1.25,0.155,66.25,29.5,9.0,,,,0.0,,,0.0,0.0,3.0,177.8,177.8,155.0,2.0,,0.0,,,,7.952380952380952,,33.09523809523809,2.4285714285714284,,,23.095238095238088,0.2857142857142857,9.142857142857142,,0.14285714285714285,,102.95238095238096,,,0.0,1.8571428571428568,,,115.33333333333331,53.38095238095239,3.0,10.0,,,13.095238095238097,,103.23809523809523,,3.238095238095238,2.0476190476190474,97.76190476190477,27.190476190476193,0.2857142857142857,7.761904761904763,5.3809523809523805,0.3333333333333333,0.047619047619047616,119.57142857142857,42.23809523809524,,0.09523809523809523,3.7142857142857135,0.9047619047619048,0.21333333333333326,131.28571428571428,52.61904761904761,54.0,705.2857142857142,1.0,,2.0,,4.0,0.0,,11.0,172.72,175.26,155.0,26.0,32.0,0,0,0,0,0,,1,0,,,,0,0,0,0,0,,,,0,,,
,False,3,0.0,2.0,0.0,,6.666666666666668,,2.0,70.66666666666667,37.333333333333336,5.0,3.333333333333333,64.33333333333333,,,,,0.3333333333333333,0.0,81.33333333333333,42.66666666666666,0.52,,,0.0,,,,2.0,,,,,5.0,73.0,,0.6666666666666666,,68.66666666666667,,0.0,4.333333333333333,3.333333333333333,,,,,0.32,0.0,,1.0,0.4666666666666666,98.33333333333331,43.0,6.0,,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,175.26,135.0,,,,,,,,73.66666666666667,,,,58.33333333333334,,0.0,10.333333333333334,9.666666666666666,0.0,0.0,78.66666666666667,,0.28,0.0,0.3333333333333333,,,90.66666666666669,36.0,1.0,2.0,20.666666666666668,,,5.0,98.0,,,5.333333333333333,,26.0,,,10.333333333333334,1.0,,113.66666666666669,,0.44333333333333336,,3.6666666666666665,,,182.66666666666663,,9.0,,,0.0,0.0,1.0,,0.0,0.0,,,165.1,,25.0,,,,,0,0,0,0,0,0,,0,0,,0,,0,0,1,0,,0,,
,False,3,0.0,1.0,,18.33333333333333,14.5,13.666666666666664,8.666666666666666,,24.16666666666667,,,,28.83333333333333,0.3333333333333333,6.833333333333332,4.5,1.8333333333333333,,,,0.4366666666666667,,7.666666666666668,2.833333333333333,0.355,134.5,66.66666666666667,,,,14.0,22.83333333333333,,,,4.833333333333333,,71.0,23.5,0.0,16.0,11.833333333333336,0.8333333333333334,0.0,,49.33333333333334,0.47,0.8333333333333334,1.8333333333333333,,,130.5,,20.0,984.6666666666664,,,,3.0,1.0,,,4.0,162.56,165.1,125.0,,,0.0,16.285714285714285,10.714285714285714,8.714285714285714,6.142857142857142,91.85714285714286,,14.857142857142858,,94.42857142857143,35.42857142857143,0.5714285714285714,,,1.4285714285714286,0.0,115.42857142857143,,0.4757142857142857,0.0,,1.5714285714285714,0.3971428571428572,,,4.0,,,,8.285714285714286,,,,2.8571428571428568,2.2857142857142856,69.42857142857143,20.142857142857142,0.0,9.142857142857142,6.285714285714287,,0.14285714285714285,92.42857142857143,34.285714285714285,0.4085714285714285,1.0,,2.2857142857142856,,111.28571428571428,52.28571428571429,20.0,,1.0,,0.0,,,0.0,0.0,6.0,,,125.0,31.0,26.0,,0,0,,0,0,0,0,0,,0,0,0,,0,,0,,,,1,0,
Red,False,3,,2.0,,3.5,,8.5,5.0,,10.5,2.5,2.5,,,0.5,,2.0,0.0,0.0,,18.0,0.545,,1.5,0.0,0.0,,22.5,2.0,0.0,7.0,4.5,10.0,,18.0,11.0,4.0,3.0,19.5,9.5,0.0,5.5,5.0,,,32.0,,0.625,0.0,1.5,1.0,,70.0,54.0,,,,0.0,,0.0,,,1.0,2.0,172.72,,,0.0,,0.0,15.0,11.375,9.25,6.875,,,16.0,11.25,88.5,,0.0,,,,0.125,104.25,41.375,0.3925,0.875,,2.0,,,61.125,4.0,2.0,,6.25,,3.75,64.375,28.0,3.125,2.375,,,0.25,8.0,6.875,0.25,0.0,73.0,34.125,,,2.5,0.75,0.24625,83.625,,18.0,,0.0,,1.0,3.0,1.0,1.0,0.0,,175.26,195.58,170.0,28.0,24.0,0,0,0,0,0,0,1,0,,0,0,0,0,,,,0,0,,,1,0,0
Blue,False,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,,0.25,,0.0,,0.0,7.0,4.0,,1.0,1.0,,0.0,,,,17.0,15.0,18.0,15.0,,,,,,19.0,16.0,0.84,,3.0,3.0,1.0,43.0,,,223.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,160.02,,115.0,1.0,0.0,,5.0,,,4.0,4.0,2.0,0.0,0.0,,,0.0,2.0,,0.0,0.0,10.0,6.0,,0.0,,0.0,0.0,43.0,,,1.0,,9.0,13.0,11.0,16.0,7.0,,0.0,19.0,,,0.0,0.0,1.0,0.0,,18.0,,0.0,0.0,0.0,,,,,226.0,,,0.0,0.0,,0.0,,0.0,160.02,165.1,115.0,,32.0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,,1,,1,0,
Red,False,3,,0.0,0.0,8.8,6.4,,3.2,,18.2,,,34.8,11.8,0.4,7.4,5.8,,0.2,,24.0,,0.0,,1.0,0.38,56.4,28.4,2.0,3.0,,7.0,6.6,,51.4,17.2,16.6,,57.8,,,,5.8,,0.0,74.6,35.0,,0.0,6.6,,0.264,118.8,,13.0,767.8,0.0,,,,1.0,0.0,,,190.5,,,1.0,0.0,,,,,4.666666666666667,,18.33333333333333,5.5,,71.83333333333333,17.166666666666668,,,,,0.16666666666666666,,26.0,0.3433333333333333,0.5,,1.1666666666666667,,,35.166666666666664,,,6.166666666666668,3.6666666666666665,3.1666666666666665,,51.83333333333334,21.5,,3.0,,18.5,0.0,,4.333333333333333,,0.16666666666666666,,26.5,0.6066666666666667,0.5,1.8333333333333333,,,66.5,34.666666666666664,13.0,,0.0,0.0,0.0,2.0,1.0,,,4.0,182.88,,,32.0,32.0,0,0,0,,0,0,0,,0,,0,0,0,0,,,,1,,0,,1,0
,False,3,1.0,0.0,0.0,,2.5,3.0,2.5,,3.0,0.0,0.0,16.5,,,0.0,0.0,,,,5.5,0.15,,3.5,,0.45,52.0,,,1.0,,,4.5,,19.0,5.5,40.0,22.5,55.0,,0.0,5.0,4.5,,1.0,63.5,31.0,,0.0,0.5,,,99.0,58.0,4.0,569.5,,0.0,1.0,0.0,0.0,,,1.0,,154.94,,2.0,0.0,0.0,16.25,,9.5,5.25,102.5,37.25,1.0,0.0,,24.5,0.0,11.0,8.5,,0.0,,42.5,,,0.25,0.25,,116.5,45.5,2.0,2.0,24.0,13.5,,,,,2.0,0.5,,16.0,,15.75,9.0,0.0,0.0,,38.5,,0.0,1.5,,,135.75,42.0,,,0.0,0.0,0.0,,0.0,1.0,,2.0,,172.72,135.0,27.0,39.0,,0,0,0,,0,,0,0,,1,0,,,0,1,,0,0,0,1,0,0
,True,5,,,0.0,,7.666666666666668,5.777777777777778,4.666666666666667,,39.444444444444436,7.555555555555554,4.888888888888889,78.8888888888889,34.0,,,,0.8888888888888888,0.1111111111111111,101.0,,0.4966666666666666,0.0,0.8888888888888888,0.5555555555555556,,113.22222222222223,60.66666666666666,,1.0,12.111111111111107,7.8888888888888875,,,72.66666666666667,,,2.4444444444444446,,26.555555555555557,0.0,9.0,5.666666666666668,0.3333333333333333,0.0,91.66666666666669,,0.4111111111111112,,,0.6666666666666666,0.19,,52.77777777777778,,,,,0.0,1.0,6.0,,0.0,8.0,175.26,,,0.0,3.0,,15.0,9.5,15.25,,,,1.75,,71.5,,,,,,0.0,,41.5,0.4625,0.0,8.5,,0.25,,57.5,3.0,1.0,,11.75,11.0,,,40.25,2.75,,85.0,27.25,0.25,9.5,9.25,,0.0,111.25,48.25,0.4025,0.0,1.0,0.0,0.0,143.5,78.75,10.0,732.25,,0.0,2.0,0.0,1.0,0.0,0.0,3.0,,175.26,155.0,,,0,0,0,0,,,,0,0,,,0,,0,,0,,1,,0,1,,0
Red,True,,0.0,,0.0,28.33333333333333,21.0,38.333333333333336,28.0,,56.0,8.0,,,57.0,0.0,16.333333333333332,11.666666666666664,1.6666666666666667,0.0,,89.66666666666669,0.39333333333333337,0.0,,0.0,0.0,,132.0,3.0,,,9.666666666666666,14.666666666666664,,,47.33333333333334,1.3333333333333333,,106.66666666666669,,0.0,9.666666666666666,,0.6666666666666666,,132.33333333333334,58.0,,0.0,10.0,1.0,,164.33333333333334,88.0,,900.0,,,1.0,2.0,,0.0,0.0,3.0,160.02,162.56,115.0,0.0,6.0,0.0,31.66666666666667,24.66666666666667,,18.666666666666668,198.0,,3.8333333333333335,2.6666666666666665,171.83333333333337,64.0,0.16666666666666666,,,,,228.8333333333333,109.83333333333331,,0.0,,,,244.5,123.33333333333331,,0.0,12.5,7.5,9.5,5.666666666666668,107.83333333333331,31.16666666666667,,3.1666666666666665,102.33333333333331,28.5,0.16666666666666666,6.5,4.0,,,121.33333333333331,40.0,0.3016666666666667,0.16666666666666666,,2.333333333333333,0.17500000000000002,,58.66666666666666,21.0,1036.5,,0.0,,,,0.0,0.0,,167.64,,,31.0,,,0,0,0,0,0,,,0,0,0,0,0,1,,1,,0,0,0,1,0,0
,False,,,7.0,,11.714285714285715,,5.571428571428571,,51.85714285714285,,14.0,,,,0.7142857142857143,,9.571428571428571,,,71.42857142857143,,0.6185714285714285,0.0,,,,,,7.0,0.0,11.571428571428573,5.857142857142858,,2.142857142857143,,,2.2857142857142856,,44.42857142857143,11.142857142857142,0.0,9.571428571428571,,0.7142857142857143,,,,,,3.8571428571428568,0.8571428571428571,0.15285714285714286,73.57142857142857,,19.0,,,,1.0,1.0,5.0,,,,182.88,185.42,185.0,1.0,0.0,0.0,6.9,4.1,5.4,3.6,,,17.5,,62.8,26.1,0.3,,3.4,2.6,0.0,73.9,33.6,0.4900000000000001,0.7,4.3,,,94.4,,9.0,1.0,9.7,,7.4,4.8,49.2,18.4,10.1,,,,0.0,4.4,3.5,0.5,0.1,66.7,30.9,0.41,0.1,1.1,0.2,0.05,,,,613.7,,,0.0,3.0,4.0,,,9.0,187.96,,185.0,,,,,0,,0,0,0,1,0,,0,,,0,0,,0,1,0,0,1,,
Blue,False,3,,,0.0,15.285714285714285,,24.57142857142857,18.0,68.42857142857143,27.57142857142857,,5.285714285714286,76.28571428571429,,,8.0,7.0,0.7142857142857143,0.0,99.57142857142857,50.85714285714285,0.5285714285714287,,3.1428571428571432,,,117.14285714285714,67.28571428571429,3.0,,19.571428571428573,11.857142857142858,,14.142857142857142,98.28571428571428,26.42857142857143,0.42857142857142855,0.14285714285714285,93.85714285714286,22.857142857142854,0.0,7.857142857142858,6.0,0.8571428571428571,0.14285714285714285,,,0.42,,,1.2857142857142858,0.2671428571428572,143.42857142857142,59.714285714285715,18.0,,0.0,,1.0,2.0,,2.0,,5.0,170.18,170.18,,1.0,,0.0,,6.875,9.0,,52.75,18.25,9.0,7.5,57.125,22.125,,3.75,,2.25,,70.75,31.625,0.42375,,4.875,,0.20125,102.25,59.875,5.0,,,6.5,10.875,,60.875,23.875,8.125,,,,0.125,,6.875,1.875,,79.875,,0.50875,,,2.0,,,,24.0,829.875,3.0,1.0,0.0,3.0,0.0,1.0,,,,165.1,,,30.0,,0,0,,,0,0,,0,0,1,,0,,0,1,0,0,,,1,,
,True,,,1.0,0.0,9.0,6.565217391304348,,4.043478260869565,,,,7.304347826086956,,20.91304347826087,0.43478260869565216,10.869565217391305,7.6521739130434785,,0.3043478260869565,80.1304347826087,35.13043478260869,0.4656521739130437,0.39130434782608703,3.1739130434782608,1.173913043478261,,,52.0,3.0,11.0,9.565217391304348,6.521739130434782,5.6521739130434785,3.9565217391304346,,25.130434782608692,4.739130434782608,,65.1304347826087,18.608695652173914,0.08695652173913042,8.608695652173912,6.956521739130435,2.3043478260869565,,83.30434782608695,,0.3743478260869565,1.1304347826086956,3.4782608695652173,1.2173913043478262,0.25608695652173913,108.82608695652172,55.04347826086956,,748.3913043478261,,0.0,1.0,,5.0,0.0,1.0,12.0,172.72,,145.0,1.0,,0.0,20.05,,8.95,5.85,,41.95,,,129.25,41.3,0.15,,,2.1,,,63.3,,,8.6,,0.3165000000000001,196.2,93.55,,,9.65,,,,,,,1.45,,,,5.2,,0.2,,,,,0.55,,,,145.6,52.2,74.0,1088.45,,,0.0,8.0,,,0.0,,,,145.0,30.0,,0,0,1,0,,,0,0,0,,,0,0,0,0,1,0,0,0,,1,,
,True,,0.0,1.0,,,11.4,7.4,,,37.4,4.0,,,,,,8.6,0.0,0.13333333333333333,,,0.3460000000000001,0.0,,0.4666666666666667,0.35,127.06666666666666,,,6.0,7.866666666666666,3.933333333333333,3.533333333333333,2.2,82.46666666666667,27.53333333333333,12.8,9.133333333333333,85.73333333333333,,,5.2,,1.2,,98.8,,0.3873333333333333,0.4666666666666667,3.866666666666666,,0.09800000000000003,,,37.0,673.8666666666667,,,0.0,5.0,4.0,0.0,0.0,9.0,177.8,185.42,145.0,0.0,7.0,0.0,,4.0,4.571428571428571,3.1428571428571432,,,28.142857142857146,20.857142857142858,,,,3.571428571428572,,4.0,,83.0,38.57142857142857,0.4928571428571429,0.42857142857142855,,5.285714285714286,0.3871428571428571,108.57142857142857,61.28571428571429,,,9.285714285714286,5.571428571428571,3.1428571428571432,2.5714285714285716,,,1.0,0.7142857142857143,47.714285714285715,10.571428571428571,0.0,,1.5714285714285714,0.14285714285714285,,58.714285714285715,17.714285714285715,0.2885714285714286,0.0,,,,,,,708.7142857142858,,,,,,,0.0,7.0,,177.8,,,,0,0,,0,0,0,1,0,0,,0,0,0,,0,0,0,1,0,,1,0,
Blue,False,3,0.0,,0.0,9.842105263157897,,11.0,7.473684210526316,38.473684210526315,16.368421052631582,,,39.31578947368421,16.315789473684212,0.3157894736842105,,4.473684210526316,0.7894736842105263,,54.47368421052632,27.684210526315788,,0.5789473684210527,,1.1052631578947372,0.2073684210526316,75.6842105263158,,4.0,9.0,9.368421052631579,,10.947368421052632,6.7368421052631575,,,10.894736842105265,7.36842105263158,48.68421052631579,,,5.2631578947368425,4.105263157894736,1.1052631578947372,0.0,,27.578947368421048,,0.4736842105263158,,1.0526315789473684,,85.10526315789474,47.368421052631575,43.0,582.4736842105264,0.0,0.0,2.0,3.0,5.0,0.0,,10.0,,187.96,185.0,,,0.0,11.066666666666665,,7.2,5.2,,27.6,14.0,9.666666666666666,63.13333333333333,24.6,0.3333333333333333,14.4,11.866666666666667,2.533333333333333,,88.6,42.46666666666667,0.4813333333333333,,6.866666666666666,,,,69.0,4.0,6.0,,4.733333333333333,5.8,,,,,5.533333333333332,60.33333333333334,18.933333333333334,0.26666666666666666,,,,0.4666666666666667,78.8,32.46666666666667,,,2.2,0.4666666666666667,0.07733333333333334,94.6,46.86666666666667,42.0,821.4666666666667,0.0,0.0,,5.0,,,,9.0,182.88,193.04,185.0,,,0,0,0,,0,0,,1,0,,,0,0,0,,1,0,0,0,,1,0,0
Red,False,3,,1.0,0.0,5.5,3.5,,2.5,,,9.5,8.0,,63.0,,7.0,5.0,,,174.0,71.5,0.41,0.0,6.0,,,224.5,,1.0,1.0,21.0,,3.0,2.5,142.5,66.0,13.5,8.0,98.5,29.0,,,,1.0,0.0,159.0,76.5,0.47,0.0,0.0,0.0,0.0,172.5,,6.0,879.5,0.0,0.0,0.0,,,0.0,,1.0,,182.88,170.0,0.0,,,6.75,4.5,,,28.75,12.25,8.25,,28.75,11.0,0.25,4.25,3.5,,0.0,,19.0,,,1.25,1.0,0.2,53.5,31.0,3.0,1.0,3.75,2.5,,2.5,22.5,10.25,,,23.0,,,2.25,1.5,,0.25,29.0,14.75,0.47,,3.0,1.75,0.175,36.0,,7.0,,0.0,,,0.0,1.0,,0.0,3.0,,,,28.0,,,0,0,0,0,0,0,0,0,1,0,,0,0,0,1,,0,,,1,,0
